seed,numerRuns,rounds,outcome
590663558566051116,1,71,win
6620591215458810331,1,111,loss
494415133155857556,1,38,loss
7880509501477683547,1,63,win
1337862892544052148,1,45,win
4377505506671184357,1,28,loss
722608134851502052,1,78,loss
904471588289069367,1,87,loss
6578591253777627348,1,99,loss
7791577134108371542,1,39,loss
8222256382058372756,1,45,win
2336335971706358680,1,131,loss
5905445276755201684,1,36,win
6190186309566096950,1,29,win
8582417768527651777,1,43,win
205115006812697020,1,40,win
3288778369928148580,1,33,win
2915477601862067227,1,75,loss
575425503459727705,1,23,win
7900113217453395399,1,56,loss
873760456310789225,1,47,win
2304459631056667622,1,39,win
4538064251848594576,1,28,loss
3251139632580326672,1,45,win
7372975527936455000,1,103,loss
2166781789792556947,1,26,loss
6117652163264118334,1,8,loss
7756689325722750431,1,64,win
4292262933758497156,1,65,loss
1053186806788419942,1,23,win
7491232124767334396,1,16,loss
5271047331509564671,1,80,win
7423239928883181630,1,69,win
3945126331127474994,1,34,win
8430530286595297635,1,32,win
2019283752158908714,1,50,win
6469784981884790284,1,47,win
5736584803734161088,1,21,win
7740279218154282545,1,47,loss
3810745817167867734,1,41,win
5866639198606253588,1,47,loss
6330769538705966251,1,27,win
5739400818866664770,1,51,win
6040202074224842488,1,41,win
1807767397482239631,1,16,win
2434465399115272150,1,74,loss
6089751250495801280,1,27,loss
3204470339732409135,1,38,loss
5015187493310755273,1,33,win
8300985499709097061,1,33,win
7187167770751475276,1,90,win
5131705044141932985,1,20,win
7199860585426914655,1,32,win
4719135571684108246,1,17,win
8787178930884902068,1,21,win
2417997882824744184,1,43,win
4538290449012885787,1,35,win
574944894193467174,1,24,loss
8308617800185576518,1,33,win
1696873582311573503,1,72,win
4490634423085938688,1,47,loss
3258041049306552060,1,105,win
4633518368049590828,1,17,win
8875972809520025811,1,32,win
5750820457935519435,1,30,win
4158332165761482069,1,79,win
5315722174208424761,1,40,win
8515060480548350742,1,44,win
925573483813341360,1,39,loss
6568720372822977182,1,59,win
7083591791534065242,1,53,win
4061131210319719403,1,35,win
2975236799418273059,1,37,win
1476915732709847597,1,32,win
5187288376961383468,1,30,win
3554186820723201369,1,35,win
2028485526519748939,1,31,win
6946100357258624623,1,17,win
2007608722903315561,1,45,win
3256110474814278697,1,75,win
8603855541974377152,1,28,win
292328709142346262,1,42,win
8529000061749948839,1,48,loss
5045020876017233595,1,42,win
7202031488421244437,1,25,win
9025721045788715773,1,47,win
2095275692382226072,1,21,loss
7363230329058985733,1,75,win
692312361331772752,1,40,win
8479633594757138289,1,42,win
3159150176116381683,1,28,win
8646905722075035209,1,19,loss
3880354259996180904,1,40,loss
5149667858813638756,1,28,loss
6336020295253466364,1,28,loss
7247315267467566488,1,57,win
4792282470480690365,1,34,win
8894839643794705898,1,23,win
5556170866226920560,1,46,win
7811372917828853260,1,77,loss
6492892748755196148,1,93,loss
420177632071163870,1,16,win
7179851768885327020,1,32,win
3718730034826532632,1,21,win
7938450907121197735,1,21,win
4535008748686253367,1,29,win
581335617632034081,1,49,loss
3764436916995346703,1,42,win
9074076333687738512,1,17,win
7098794930602383628,1,38,win
8669534154139299217,1,70,loss
2201016109420713024,1,37,win
8435970768356791060,1,64,loss
2161840596984317986,1,16,win
1994097009563912828,1,34,loss
4546813782768750203,1,22,win
1969986606069218557,1,35,win
6280184626778241700,1,28,loss
74787215587846089,1,28,win
5863573195193438967,1,30,win
636696604897812165,1,41,win
4973477416969169970,1,37,loss
1574818347574046040,1,31,win
8375808870693453923,1,9,win
471296220756219941,1,15,win
2923375693049577480,1,17,win
5466599441173964020,1,35,win
3290569484370156526,1,53,win
1137118708842930029,1,55,win
2595552878506087371,1,27,win
3809529944352177722,1,93,loss
7381353581620078674,1,26,loss
4331121515157559890,1,42,win
6063527523766911055,1,28,win
798808366945631102,1,5,loss
8742999792289112884,1,66,win
731616530026698168,1,93,loss
2962310980803101916,1,13,win
8749691087791342736,1,79,win
6071231262309912134,1,63,win
8941762160121850734,1,43,win
3478016255195407013,1,86,win
96353722487150786,1,76,win
4238353195192866168,1,52,win
3676118171200021787,1,20,win
425897988671109766,1,32,win
3856458103648468991,1,32,loss
4090440767405739586,1,47,win
6567543395281059706,1,57,loss
4165366956768224758,1,27,win
962017294530335717,1,52,win
6709675409194821622,1,42,loss
4473515563148595137,1,61,loss
5523548517103036596,1,35,win
8571578057310518498,1,53,win
2239088426726619132,1,30,loss
1366428335993277914,1,31,win
7955845805980940697,1,68,win
9023772540543738136,1,33,loss
3205379571070324733,1,47,win
2486329738798266343,1,25,loss
3375330726041237418,1,21,loss
6126843939348376389,1,36,win
309215241702701392,1,20,win
674520440555056366,1,23,win
9165608341424821096,1,13,win
1713355169681523216,1,83,win
2290644515899347409,1,39,win
704143452298763893,1,49,win
2938253560691823611,1,35,win
1595258242190628429,1,31,win
6707521744010204857,1,22,loss
5044580078684465615,1,32,win
6598298927047840224,1,21,win
4826730116367165514,1,65,win
8760617994112023019,1,27,win
3374386579177798786,1,45,win
1085956024312626051,1,16,win
3858898094797384420,1,34,win
4192260958197252827,1,16,win
3519616917130338862,1,16,win
4589792508928571505,1,21,win
6261362173503189846,1,37,win
1195285458322865819,1,52,loss
9179901193605874239,1,21,win
1024822151497978259,1,33,win
7368583729151926457,1,43,loss
2600232473502066702,1,45,win
1446777748463705422,1,27,win
2717550364251916581,1,32,win
1807055704435834092,1,48,loss
2926860081722027570,1,39,win
468580955651091589,1,88,win
3262856601415969457,1,25,win
5315297974481249498,1,27,win
7256307540370496684,1,23,win
4652631626622948614,1,32,win
7158051097848249127,1,41,win
2761206215849900490,1,25,loss
8607772375314350169,1,31,win
3844614970988139587,1,23,loss
7660841972917826583,1,16,win
5784352347999742895,1,21,win
3285977607685492799,1,17,win
1134668199649396304,1,29,win
213683124793666037,1,63,win
4086157012462804884,1,88,loss
3485865199995805458,1,31,loss
856540205950381764,1,30,win
5185739911093309791,1,21,win
3285347477999429097,1,68,win
7259678151922257579,1,54,win
3341838238896141456,1,45,win
8615539568390290308,1,27,win
381398374151462196,1,37,win
4810847507239321282,1,32,win
3018305051148144555,1,67,win
4360925500960318256,1,63,loss
3171960511317832964,1,43,win
4477106317488144926,1,33,win
582046033887090196,1,28,win
6613220037987908900,1,25,win
1545425174233370983,1,15,win
4392017357577661964,1,42,win
3664396504335539216,1,104,loss
6275082095373087034,1,40,loss
1925724869572185489,1,88,win
2559924389349412380,1,34,win
344318544412497439,1,21,win
5203239370068161956,1,35,win
2398591273051693176,1,19,win
5286564187089520307,1,15,win
8766937056448830744,1,22,win
416691511656538607,1,24,win
5795049508807074406,1,39,win
7990150003085777284,1,61,win
3129977374721001189,1,36,win
8044634394972527038,1,32,loss
1469248264326288129,1,21,win
6122643143703138849,1,80,loss
7384736358443951271,1,16,win
2547461140679431182,1,41,win
537136519858372014,1,76,win
994011691526527826,1,53,loss
2620023263915493558,1,52,win
5200780311722910233,1,47,win
1065618896715411310,1,25,loss
8883159466599466972,1,30,win
7073198353525275921,1,43,win
5589336978411547819,1,26,win
4931106951007904805,1,67,win
6979903862560791215,1,27,loss
3875765674887549545,1,98,loss
5713119978643138498,1,33,win
7067619314369558944,1,17,win
8407887021680244193,1,34,win
1899700788990851176,1,17,win
61207619047646647,1,33,win
5463441565064579774,1,44,win
4488764780489635097,1,40,win
5587809360205744254,1,114,win
9086258437735695871,1,42,win
2601928398871788238,1,43,loss
6031990877867260657,1,29,win
7329043187384743028,1,20,win
1642425481524291595,1,49,win
7215557952011359374,1,46,loss
4126570329047077701,1,31,win
6152199882110336153,1,17,win
3558147748684139491,1,16,win
5706346771341920159,1,41,win
1119173607332683607,1,41,win
2313768036449340132,1,39,loss
5026512037938797530,1,37,win
2330182766340652564,1,93,win
4252475828548964955,1,29,loss
5505830238678940888,1,23,loss
4989329181598880559,1,9,win
6289991130957566336,1,69,loss
5736300555977391538,1,31,win
1314148030829218090,1,43,win
7717012521957482753,1,45,loss
9194176624137763301,1,37,win
6341881325730507001,1,26,win
7630848110065976857,1,70,win
1420367775880427994,1,38,win
3210893070879848780,1,46,win
1888548572636752663,1,34,win
2344283030680532638,1,50,loss
83228504221533205,1,57,win
7106249794997781920,1,67,win
9164289966890558388,1,47,win
5220654716642279228,1,27,loss
8047015278047822525,1,44,win
2208923642933625531,1,30,loss
5917361191677297817,1,16,win
1140479493015227558,1,39,win
3974726968385602096,1,39,win
7404283265068659785,1,103,win
3414394698096395221,1,63,win
1933362544551183390,1,59,win
7127836205988124360,1,33,win
3050790974201452819,1,19,win
1992184205878658008,1,53,loss
8025701109866895494,1,38,win
2742772936176906584,1,37,win
1263331888308446627,1,82,win
2076517543668254130,1,52,win
363346480616698508,1,21,win
7967495605497820842,1,73,loss
8040092868646765721,1,79,loss
5553849735743333969,1,34,win
1134257473433522444,1,33,win
2564383093183436402,1,34,win
3742019063220216914,1,33,win
8478609697326563958,1,28,win
576730282251505909,1,52,win
8830246113295822028,1,33,win
5787042210633021784,1,18,win
2362483001430857772,1,90,loss
8294714339317955582,1,36,win
9110653720815269974,1,49,loss
7579857871951168393,1,96,win
3377961382296012927,1,6,loss
6330613162591016112,1,26,win
4199035280102284753,1,18,win
5797923984868141047,1,31,win
696891154976269586,1,28,win
5699621674187724945,1,49,loss
3616516165142601657,1,84,win
5046599958242941485,1,17,win
7158273882799479516,1,87,loss
5285783887505302652,1,38,win
872067795880492945,1,24,win
2128906764512790798,1,101,win
1985928997010005444,1,16,win
8825042481039077987,1,68,win
1232294299096592061,1,33,win
6177251937662924319,1,42,win
7774186861802267440,1,92,win
4528998450356334267,1,33,win
6224665320827122763,1,21,loss
8008955579005986245,1,88,loss
9213600911806906270,1,104,win
4698799430658465730,1,19,win
5045676239986009461,1,36,win
2371640775543080697,1,21,loss
4212127900968536340,1,50,win
88443106146578350,1,31,win
3967028894461515652,1,22,win
8782299422072382129,1,17,win
6795081189018805100,1,64,loss
3585271665119208497,1,36,win
5839074046137476657,1,41,win
9218742155705453222,1,89,win
4540836971312595374,1,17,win
2126317306855322725,1,34,win
8157643223386998386,1,21,win
6538866455276548380,1,38,win
348260816737346453,1,20,win
5173152656661572328,1,17,win
6135401100194017139,1,143,win
8045797050934383703,1,39,win
3589244689345653745,1,35,win
284248352219580829,1,60,win
1654970583681071626,1,32,win
3043523941647323133,1,68,win
4420348341680027107,1,90,loss
8799128036468665577,1,33,win
3297912414351889622,1,69,loss
4745635517544157946,1,44,win
1061965910574087234,1,41,win
3095904741711846515,1,46,win
6097398515378598669,1,55,win
254596657078883824,1,28,win
7318690628898108428,1,74,win
870511179977234458,1,20,win
3775686002273809559,1,22,win
8418194481175676634,1,27,loss
5275691983091647906,1,72,loss
4625761107620063859,1,59,loss
7094493292307286685,1,25,loss
3876139007473036278,1,29,loss
5833279413465297968,1,9,win
3951975617386875729,1,16,win
7297947270093228993,1,16,loss
5060303457247596352,1,23,win
1876411307129926029,1,19,win
5183892754340096323,1,31,win
3236956941781840552,1,49,loss
550652409312952572,1,58,win
8641059165023201282,1,30,loss
1219675619970802803,1,34,win
2920967418187152286,1,17,win
8521093896635582557,1,36,win
3871374016671772768,1,64,win
6863734463080063619,1,15,loss
8816536022540743001,1,39,win
6371511443506431977,1,22,win
1177734959792487522,1,16,win
9178321363222070694,1,78,win
3128597784769192181,1,31,loss
8813162961347066815,1,30,loss
1989794427781504416,1,23,win
7546765979854569301,1,56,loss
3136250391334494998,1,21,win
5842649006367323987,1,60,loss
7591887101396879112,1,30,win
5780228498774901370,1,22,win
7090538996911283905,1,50,win
8337316959533838009,1,60,win
6174264498213401262,1,9,win
8874649082496468811,1,59,win
581599559673568379,1,35,win
6615458433239224041,1,7,win
158214181934471989,1,34,win
2673528052548671243,1,31,loss
6174718098600881284,1,63,win
5237445234607402170,1,16,win
4207123541457708665,1,41,win
5026808107454302848,1,27,loss
2291522236298682860,1,67,win
8570574403023118704,1,61,win
3585949660771507461,1,36,win
1080204655491270033,1,36,loss
4394809556775846723,1,25,loss
300790339442212934,1,57,win
8732698695739848773,1,17,win
7469279419481902238,1,50,loss
3118214332526270891,1,33,win
8568527240864226720,1,20,loss
5546669222782384319,1,17,win
6973844805036170751,1,69,win
708109636157405494,1,32,win
4875074298388353361,1,36,win
3444681997433378641,1,172,loss
5880735220519483042,1,31,win
255959897012903513,1,39,loss
4152043168895911465,1,81,loss
3447491188337242246,1,33,win
133504100021569866,1,38,win
4372032539594167524,1,36,win
3997013741906710231,1,35,win
5633579510642033903,1,30,win
1485603113490950544,1,25,win
3980253095039828006,1,18,win
5682537998126842782,1,46,win
1650492830044015098,1,23,win
3713788714782877590,1,41,win
5045809667623157224,1,64,win
3992890755786971660,1,46,win
7099090792758983981,1,58,win
1784213022389091587,1,35,win
2363454659103050108,1,34,loss
140627705342656955,1,39,win
4525445288030244787,1,29,win
3958129187103230198,1,5,win
9174473243984252955,1,33,win
796186193825932807,1,16,win
2040198203731892230,1,29,win
7898159522326998914,1,80,win
6763598331444448229,1,51,win
7888665829346675081,1,36,win
8391031373635245603,1,45,win
6711418185881027721,1,24,loss
440486652484779849,1,13,win
8167943848419191547,1,53,loss
3090925629952800381,1,25,loss
8297030864667456805,1,23,win
2162113751722644259,1,33,win
5519464883735590120,1,37,win
1253461800569637702,1,52,win
7483927664044505355,1,17,win
218442006402812713,1,80,win
3322444574386221244,1,54,win
4208694749754788666,1,24,win
5597378693529055115,1,38,loss
8122720222347905082,1,33,win
9072621045087653920,1,32,loss
3394365400432203180,1,24,loss
7803735063227505636,1,30,win
6365867247420199498,1,27,loss
7455309254571868509,1,30,win
478979560345233342,1,28,win
1497666375360941295,1,25,loss
51920950557685148,1,16,loss
967080493362075905,1,17,win
8555315725404316381,1,34,win
58223203550998908,1,50,win
8159506630139755979,1,46,loss
5550629937523950603,1,79,win
6867778064967342168,1,16,win
2277763114389977603,1,37,win
6848713901801812899,1,32,win
3618404012770785791,1,34,win
7960130274809746694,1,32,win
3321310863410414605,1,27,win
6339668736126059222,1,41,win
3493793497692237360,1,29,win
4372655517568999242,1,17,win
1191632087725286842,1,20,win
3306303822691543739,1,42,win
2178656471235654267,1,23,win
8920906061216980630,1,40,win
107019752112278557,1,35,win
3588682473176678341,1,20,loss
55172680965229411,1,63,win
7131104235275244841,1,21,win
5278514245040056901,1,36,loss
6009517693842825938,1,27,win
1676988395780017253,1,32,win
6588436352092323256,1,61,win
5812839059875170438,1,35,win
72441816093663955,1,16,win
6430196649042211471,1,34,win
8910468551884892837,1,55,win
7289376453110700641,1,17,win
4581392071253149454,1,27,win
7020158089505650205,1,42,win
5014376927940952982,1,51,win
9040355133671446307,1,89,loss
4676479842888150657,1,98,loss
100238757171367690,1,38,win
3766664508210908811,1,35,win
1653704289844986257,1,26,win
7547875472557633758,1,28,win
5034514747258448516,1,27,win
2296164465095709303,1,21,win
5201302788671833950,1,78,loss
7305904937807337246,1,42,win
5003634618323312163,1,36,loss
1409157889588672272,1,52,win
4607914427566273523,1,34,win
5880978684805672962,1,28,win
4788313082842408099,1,64,win
5259365820955942240,1,15,loss
4811166001977441490,1,47,win
5034378538399081731,1,28,win
8542727112685287257,1,30,win
4904359759007097450,1,52,loss
2229566246641235624,1,38,win
8946794710797234789,1,25,loss
213146729170571445,1,21,win
1636134953180147115,1,16,win
5858273605082506427,1,30,win
2510849118437024032,1,29,win
1492185562741089724,1,72,win
6513388676146918164,1,29,win
3187879551501788355,1,20,win
7795143400680790660,1,64,win
8320435429482122079,1,39,win
117269859854437504,1,37,win
5550885220047633150,1,45,win
2958140313278646745,1,28,loss
8391081571609521824,1,76,loss
7033824643573768318,1,43,loss
4359591567742032374,1,56,loss
3176678062023426924,1,41,win
7285321555388104237,1,61,win
6576892953128263000,1,106,win
2794700238833251086,1,33,loss
3262195765039601657,1,80,loss
1686883542993309942,1,35,win
690727549291889349,1,26,win
1024667262721949172,1,67,win
2594777366631894981,1,55,win
8398608645475070665,1,17,win
6413978736912925195,1,27,loss
7902150175957252269,1,36,win
3282659046005717861,1,44,loss
9209420684935252015,1,9,win
7388669473940927922,1,35,win
207052975595662822,1,66,win
7634475986926190517,1,25,win
1453443678974857277,1,17,win
4099697962161372271,1,36,win
242991161719655162,1,29,loss
3472910747795844679,1,28,loss
2887329533083633873,1,49,win
3008012622017098425,1,35,win
835997482458992359,1,38,loss
2663998300077891602,1,41,win
1719484522314810380,1,77,win
6996503582538527334,1,66,loss
5192597909009322949,1,34,win
8192930600607713464,1,32,win
7374229866895746068,1,30,win
1657894292231633222,1,62,loss
4041709802796270791,1,16,win
1643708811508004203,1,35,win
2239522226347272944,1,30,win
4067791740611895148,1,34,win
3896391236810854984,1,22,loss
6782291626217329934,1,38,loss
5761823137976337291,1,75,win
3955825152398314234,1,114,win
5047054700991921826,1,68,win
4462953832244213312,1,9,win
844057076644793902,1,63,loss
9183757664434219984,1,44,win
1213807110760464587,1,78,loss
3501936507549721031,1,22,loss
4450119367717740728,1,22,loss
2194920730748659577,1,37,win
5542526988367966953,1,62,win
4789855351064875504,1,33,win
3043665332069566149,1,32,loss
8075977957411526317,1,39,loss
4865425154879002508,1,96,loss
53399488944262368,1,22,win
1197502728435069376,1,47,win
8667521711895435106,1,61,loss
6985518146870828689,1,16,win
2942460152181890854,1,67,win
3925658698450818842,1,33,win
299708087816779700,1,37,loss
1110511226258352562,1,26,win
9005175535506287984,1,69,win
2402922061571592561,1,41,loss
6134698288351951182,1,61,win
4934211159396786671,1,97,loss
2974282104673304426,1,23,loss
1607318357622981219,1,17,win
6347409852828950146,1,27,loss
1374671735915074694,1,32,win
533403013085367736,1,44,win
9010266948599686850,1,26,win
5653445049476342714,1,17,win
8489211882699645711,1,17,win
3351937297741626090,1,39,win
1514379797008620753,1,25,win
5556393221031333662,1,61,win
8289961968206279531,1,31,loss
6430212992179661849,1,29,loss
869938744846363059,1,50,loss
4012208050941666784,1,86,win
1295639247803996430,1,31,win
5362693886278641833,1,29,win
3989593005346998267,1,27,loss
2187565518582296059,1,47,loss
8523531846803729000,1,28,win
2373015140207304172,1,46,win
7028750320397001529,1,51,win
543774418083091109,1,28,loss
2377814199103661108,1,28,win
433262896718202295,1,66,win
7852704974607553449,1,40,win
8001766322798122378,1,17,win
6531765810967151389,1,35,win
4730683871748313621,1,26,win
5226478696198610579,1,32,win
7931727435397808622,1,29,win
2847706384578172781,1,26,win
5277975057533318537,1,14,win
6284958455786926708,1,24,win
584114239503793626,1,90,win
37933852245425164,1,25,win
1433919224808995568,1,72,win
4062230698983236119,1,26,win
368187019960078931,1,39,win
6964403878021044153,1,23,loss
7714146026740732196,1,46,loss
8952971312830536271,1,28,win
2626194463088384819,1,40,win
818464827670265058,1,43,win
3181746450191703881,1,33,loss
1919547072448084438,1,15,win
8776546472528581851,1,29,loss
4443177148113640034,1,30,loss
6389843877872712670,1,33,win
3066353240479961931,1,79,win
5328911855841336731,1,35,win
3239470495564311876,1,36,loss
8305945690768497485,1,30,win
4261576460792815286,1,32,win
7428792574445686701,1,44,loss
8192417497645813660,1,103,win
4325514729620234920,1,5,loss
1211464125482645524,1,32,win
3420291550650651735,1,32,win
6392530817601318134,1,83,win
9017597027434261837,1,21,win
4425059977523568610,1,27,loss
2906509597451523269,1,98,loss
7650542994813203719,1,30,win
3023613232858371600,1,41,win
6080348921152040190,1,41,win
1611599271490931367,1,34,win
7435287186579566513,1,29,win
1297070096650188167,1,40,win
6887213969899863676,1,111,win
8224669448603751039,1,22,win
7261290937911728384,1,44,win
417282916755204286,1,40,loss
6314293075017702705,1,46,win
7197332003382066920,1,42,win
5016366425943791247,1,63,loss
8997501997756654661,1,85,loss
4292869165065599268,1,47,win
2925906297841545926,1,41,win
1558793803113247441,1,54,win
6645513276314257831,1,47,win
2512740269851453496,1,16,win
3076701863238276924,1,43,win
9150986587326296754,1,30,loss
1883318215030151045,1,36,win
8104464724600896744,1,20,win
6496685755079966761,1,30,win
5019070095201204759,1,28,win
8736343306718805233,1,13,win
6473657685678133277,1,50,win
3797611378601079399,1,69,win
6662126670922348374,1,24,win
8163245856623661855,1,73,win
6720186305157353982,1,31,win
5334776455991079400,1,44,win
4099087572650569622,1,46,loss
8688966233171527604,1,9,win
3965622692973023554,1,18,win
7653011594752987965,1,47,loss
484275018888032120,1,59,win
1537586877462858581,1,25,win
5578347189352778550,1,52,win
3359906130102893421,1,17,win
4503843011305775559,1,39,win
6968288010531028414,1,20,win
294117536199639217,1,34,win
4244949587343790041,1,25,loss
2562744690824724858,1,68,win
3974545305520572933,1,40,win
1247811176615590485,1,70,loss
3600639915206274046,1,30,win
8908203645554105260,1,36,win
7733059837512438420,1,59,loss
568916164697405582,1,18,win
7953006689632536148,1,27,loss
5136035630665350863,1,41,win
8473251648312324986,1,29,win
3748576515535783850,1,45,win
2293264599236242639,1,61,win
7232092339073997118,1,27,win
8312043759230459701,1,120,loss
9159989244657081113,1,32,win
1757226176074846418,1,17,win
605584391997562155,1,15,win
3765533482421970341,1,28,win
5933614615443109521,1,28,loss
1799649174188838959,1,49,win
5094463532276084325,1,22,win
3558792594398453349,1,38,win
7132804697860787817,1,17,win
9125245385825107459,1,27,win
2009238347202833495,1,55,win
329873385922186760,1,18,win
4803667801766568270,1,55,win
5675302421236746213,1,21,loss
8289868613094353645,1,21,loss
4407639395531023026,1,31,win
8900098589228762485,1,39,win
4371371326143881340,1,23,win
2477933650254551493,1,24,win
6790881281908642971,1,82,win
203255536143650291,1,30,win
1651978987430235672,1,33,win
573291240543896905,1,25,win
6949339950361856779,1,87,win
1626700589021333125,1,32,win
588164270077826004,1,16,win
88,loss
